year,sending_country_iso,receiving_country_iso,participants
2017,FI,NZ,1
2017,FI,PE,1
2017,FI,PL,85
2017,FI,PT,167
2017,FI,RO,3
2017,FI,RS,3
2017,FI,RU,1
2017,FI,SE,197
2017,FI,SI,56
2017,FI,SK,21
2017,FI,TR,9
2017,FI,UK,526
2017,FI,US,3
2017,FI,UY,2
2017,FI,VN,4
2017,FI,XK,2
2017,FI,ZM,4
2017,FR,AL,1
2017,FR,AM,6
2017,FR,AT,573
2017,FR,BA,2
2017,FR,BE,1777
2017,FR,BG,145
2017,FR,BR,1
2017,FR,BY,5
2017,FR,CA,25
2017,FR,CN,2
2017,FR,CO,1
2017,FR,CY,79
2017,FR,CZ,1166
2017,FR,DE,4267
2017,FR,DK,694
2017,FR,DZ,2
2017,FR,EE,193
2017,FR,EG,1
2017,FR,EL,526
2017,FR,ES,6568
2017,FR,FI,1394
2017,FR,GE,4
2017,FR,HR,159
2017,FR,HU,761
2017,FR,IE,2081
2017,FR,IL,1
2017,FR,IS,144
2017,FR,IT,2751
2017,FR,JM,1
2017,FR,JO,2
2017,FR,JP,20
2017,FR,KH,1
2017,FR,LB,2
2017,FR,LI,1
2017,FR,LT,378
2017,FR,LU,305
2017,FR,LV,234
2017,FR,MA,6
2017,FR,MD,17
2017,FR,ME,2
2017,FR,MK,16
2017,FR,MT,302
2017,FR,NL,1602
2017,FR,NO,1172
2017,FR,PL,1384
2017,FR,PS,4
2017,FR,PT,845
2017,FR,RO,518
2017,FR,RS,22
2017,FR,RU,48
2017,FR,SE,1778
2017,FR,SG,6
2017,FR,SI,213
2017,FR,SK,224
2017,FR,TN,4
2017,FR,TR,226
2017,FR,TT,1
2017,FR,TW,2
2017,FR,UA,3
2017,FR,UK,6124
2017,FR,US,5
2017,FR,VN,4
2017,FR,ZA,1
2017,GE,AT,31
2017,GE,BE,2
2017,GE,BG,32
2017,GE,CZ,8
2017,GE,DE,111
2017,GE,DK,5
2017,GE,EE,6
2017,GE,EL,6
2017,GE,ES,58
2017,GE,FI,17
2017,GE,FR,28
2017,GE,HU,7
2017,GE,IE,10
2017,GE,IT,67
2017,GE,LI,2
2017,GE,LT,14
2017,GE,LV,10
2017,GE,NL,22
2017,GE,NO,3
2017,GE,PL,61
2017,GE,PT,19
2017,GE,RO,36
2017,GE,SE,10
2017,GE,SI,2
2017,GE,SK,7
2017,GE,TR,15
2017,GE,UK,9
2017,GH,AT,2
2017,GH,CZ,3
2017,GH,DK,1
2017,GH,ES,3
2017,GH,FI,1
2017,GH,FR,4
2017,GH,IE,2
2017,GT,FR,1
2017,GT,IT,2
2017,GT,NO,2
2017,GT,PL,2
2017,HK,BE,1
2017,HK,DE,1
2017,HK,ES,4
2017,HK,LV,3
2017,HK,NO,1
2017,HK,PL,1
2017,HN,LV,1
2017,HN,PL,3
2017,HN,PT,2
2017,HR,AT,118
2017,HR,BE,30
2017,HR,BG,4
2017,HR,CA,1
2017,HR,CY,1
2017,HR,CZ,119
2017,HR,DE,212
2017,HR,DK,11
2017,HR,EE,7
2017,HR,EL,8
2017,HR,ES,223
2017,HR,FI,18
2017,HR,FR,60
2017,HR,GE,1
2017,HR,HU,22
2017,HR,IE,15
2017,HR,IL,1
2017,HR,IS,3
2017,HR,IT,169
2017,HR,LI,1
2017,HR,LT,9
2017,HR,LV,14
2017,HR,ME,1
2017,HR,MK,1
2017,HR,MT,7
2017,HR,NL,49
2017,HR,NO,6
2017,HR,PL,170
2017,HR,PT,162
2017,HR,RO,4
2017,HR,RS,4
2017,HR,RU,7
2017,HR,SE,22
2017,HR,SI,98
2017,HR,SK,29
2017,HR,TR,5
2017,HR,UA,1
2017,HR,UK,31
2017,HR,US,1
2017,HT,FR,3
2017,HU,AL,4
2017,HU,AM,5
2017,HU,AT,210
2017,HU,AZ,4
2017,HU,BE,131
2017,HU,BG,13
2017,HU,CN,6
2017,HU,CO,1
2017,HU,CY,58
2017,HU,CZ,101
2017,HU,DE,662
2017,HU,DK,49
2017,HU,EC,2
2017,HU,EE,37
2017,HU,EL,66
2017,HU,ES,433
2017,HU,FI,178
2017,HU,FR,248
2017,HU,GE,4
2017,HU,HR,29
2017,HU,ID,2
2017,HU,IE,47
2017,HU,IL,13
2017,HU,IS,8
2017,HU,IT,385
2017,HU,KR,2
2017,HU,KZ,2
2017,HU,LB,2
2017,HU,LI,3
2017,HU,LT,24
2017,HU,LU,2
2017,HU,LV,16
2017,HU,MD,1
2017,HU,MK,1
2017,HU,MN,2
2017,HU,MT,20
2017,HU,MX,2
2017,HU,NL,237
2017,HU,NO,49
2017,HU,PL,157
2017,HU,PT,227
2017,HU,RO,74
2017,HU,RS,6
2017,HU,RU,7
2017,HU,SE,74
2017,HU,SI,32
2017,HU,SK,39
2017,HU,TH,1
2017,HU,TN,1
2017,HU,TR,26
2017,HU,UA,1
2017,HU,UK,253
2017,HU,US,7
2017,HU,VN,2
2017,HU,ZA,1
2017,ID,AT,7
2017,ID,CZ,4
2017,ID,DE,32
2017,ID,ES,6
2017,ID,FR,19
2017,ID,HU,7
2017,ID,IT,1
2017,ID,LT,2
2017,ID,LV,2
2017,ID,NL,24
2017,ID,NO,3
2017,ID,PL,16
2017,ID,RO,2
2017,ID,SE,1
2017,ID,SK,2
2017,ID,TR,6
2017,ID,UK,5
2017,IE,AL,2
2017,IE,AT,95
2017,IE,BE,112
2017,IE,BG,9
2017,IE,BY,1
2017,IE,CA,5
2017,IE,CY,3
2017,IE,CZ,66
2017,IE,DE,496
2017,IE,DK,56
2017,IE,EE,1
2017,IE,EL,16
2017,IE,ES,619
2017,IE,FI,48
2017,IE,FR,700
2017,IE,GE,1
2017,IE,HR,8
2017,IE,HU,33
2017,IE,IL,4
2017,IE,IS,1
2017,IE,IT,139
2017,IE,KR,4
2017,IE,LI,6
2017,IE,LT,3
2017,IE,LU,70
2017,IE,LV,1
2017,IE,MT,36
2017,IE,NL,290
2017,IE,NO,34
2017,IE,PL,31
2017,IE,PT,32
2017,IE,RO,3
2017,IE,RU,1
2017,IE,SE,79
2017,IE,SI,17
2017,IE,SK,6
2017,IE,TR,2
2017,IE,UK,344
2017,IE,ZA,1
2017,IL,AT,15
2017,IL,BE,8
2017,IL,BG,3
2017,IL,CY,1
2017,IL,CZ,19
2017,IL,DE,91
2017,IL,DK,10
2017,IL,EE,1
2017,IL,EL,5
2017,IL,ES,18
2017,IL,FI,6
2017,IL,FR,5
2017,IL,HU,12
2017,IL,IE,4
2017,IL,IT,41
2017,IL,LT,6
2017,IL,LU,2
2017,IL,NL,9
2017,IL,PL,10
2017,IL,PT,2
2017,IL,RO,1
2017,IL,SE,2
2017,IL,SK,4
2017,IL,UK,3
2017,IN,AT,4
2017,IN,BE,2
2017,IN,CZ,2
2017,IN,DE,35
2017,IN,ES,35
2017,IN,FI,7
2017,IN,FR,17
2017,IN,IT,8
2017,IN,LT,6
2017,IN,LV,4
2017,IN,NO,5
2017,IN,PL,22
2017,IN,PT,2
2017,IN,RO,8
2017,IN,SE,6
2017,IN,SI,9
2017,IN,SK,2
2017,IN,TR,2
2017,IN,UK,7
2017,IR,DE,1
2017,IR,FR,2
2017,IS,AT,5
2017,IS,AU,1
2017,IS,BE,14
2017,IS,BG,2
2017,IS,CO,1
2017,IS,CZ,7
2017,IS,DE,33
2017,IS,DK,38
2017,IS,EE,5
2017,IS,EL,4
2017,IS,ES,36
2017,IS,FI,6
2017,IS,FR,20
2017,IS,HU,2
2017,IS,IE,1
2017,IS,IN,1
2017,IS,IT,11
2017,IS,LV,2
2017,IS,NL,25
2017,IS,NO,26
2017,IS,PL,3
2017,IS,PT,3
2017,IS,RO,1
2017,IS,RU,1
2017,IS,SE,25
2017,IS,SI,6
2017,IS,SK,1
2017,IS,UK,32
2017,IT,AL,14
2017,IT,AM,11
2017,IT,AR,1
2017,IT,AT,730
2017,IT,AU,4
2017,IT,AZ,2
2017,IT,BA,4
2017,IT,BE,1562
2017,IT,BG,164
2017,IT,BR,3
2017,IT,CA,10
2017,IT,CN,6
2017,IT,CY,78
2017,IT,CZ,580
2017,IT,DE,3930
2017,IT,DK,412
2017,IT,EE,195
2017,IT,EG,4
2017,IT,EL,387
2017,IT,ES,11300
2017,IT,FI,564
2017,IT,FR,4359
2017,IT,GE,16
2017,IT,HR,179
2017,IT,HU,459
2017,IT,IE,657
2017,IT,IL,12
2017,IT,IS,43
2017,IT,JO,13
2017,IT,JP,14
2017,IT,LB,1
2017,IT,LI,1
2017,IT,LT,376
2017,IT,LU,46
2017,IT,LV,192
2017,IT,MA,20
2017,IT,MD,1
2017,IT,ME,3
2017,IT,MK,6
2017,IT,MT,342
2017,IT,MY,1
2017,IT,MZ,1
2017,IT,NL,1334
2017,IT,NO,474
2017,IT,NZ,2
2017,IT,PL,1593
2017,IT,PS,12
2017,IT,PT,2143
2017,IT,RO,605
2017,IT,RS,16
2017,IT,RU,51
2017,IT,SE,752
2017,IT,SG,1
2017,IT,SI,148
2017,IT,SK,213
2017,IT,TN,10
2017,IT,TR,44
2017,IT,TW,2
2017,IT,UA,13
2017,IT,UG,1
2017,IT,UK,2841
2017,IT,US,15
2017,IT,XK,2
2017,IT,ZA,3
2017,JM,FR,3
2017,JM,SE,2
2017,JO,BE,27
2017,JO,BG,10
2017,JO,CY,3
2017,JO,CZ,7
2017,JO,DE,32
2017,JO,EL,15
2017,JO,ES,36
2017,JO,FI,7
2017,JO,FR,1
2017,JO,IT,15
2017,JO,LT,10
2017,JO,LV,3
2017,JO,NO,4
2017,JO,PL,2
2017,JO,PT,8
2017,JO,RO,11
2017,JO,SE,12
2017,JO,SI,4
2017,JO,TR,54
2017,JP,BE,1
2017,JP,BG,4
2017,JP,CZ,1
2017,JP,DE,12
2017,JP,ES,14
2017,JP,FI,5
2017,JP,FR,12
2017,JP,HU,1
2017,JP,IT,13
2017,JP,LT,1
2017,JP,NO,2
2017,JP,PL,5
2017,JP,RO,2
2017,JP,SI,1
2017,JP,SK,1
2017,JP,TR,1
2017,KE,DE,4
2017,KE,FI,1
2017,KE,PL,8
2017,KE,SK,5
2017,KG,AT,4
2017,KG,CZ,1
2017,KG,DE,31
2017,KG,EE,1
2017,KG,ES,12
2017,KG,FR,8
2017,KG,HU,2
2017,KG,IT,9
2017,KG,LT,2
2017,KG,LV,1
2017,KG,PL,8
2017,KG,PT,1
2017,KG,SI,2
2017,KG,TR,3
2017,KH,BE,1
2017,KH,CZ,4
2017,KH,DE,6
2017,KH,ES,2
2017,KH,FI,1
2017,KH,FR,19
2017,KH,IT,4
2017,KH,LT,3
2017,KH,PT,6
2017,KH,RO,4
2017,KR,BE,1
2017,KR,BG,2
2017,KR,CZ,17
2017,KR,DE,10
2017,KR,ES,7
2017,KR,FI,1
2017,KR,HR,3
2017,KR,HU,4
2017,KR,IE,5
2017,KR,IT,3
2017,KR,LT,1
2017,KR,LV,1
2017,KR,PL,3
2017,KR,RO,5
2017,KR,TR,2
2017,KR,UK,5
2017,KZ,AT,3
2017,KZ,BE,4
2017,KZ,BG,16
2017,KZ,CZ,11
2017,KZ,DE,15
2017,KZ,EE,1
2017,KZ,EL,4
2017,KZ,ES,37
2017,KZ,FI,2
2017,KZ,FR,33
2017,KZ,HR,5
2017,KZ,HU,2
2017,KZ,IT,9
2017,KZ,LT,10
2017,KZ,LV,3
2017,KZ,PL,29
2017,KZ,PT,10
2017,KZ,RO,6
2017,KZ,SE,5
2017,KZ,SI,5
2017,KZ,SK,2
2017,KZ,TR,16
2017,KZ,UK,14
2017,LA,FI,2
2017,LA,FR,5
2017,LA,IT,2
2017,LA,RO,5
2017,LB,AT,2
2017,LB,BE,2
2017,LB,BG,2
2017,LB,CZ,4
2017,LB,DE,4
2017,LB,DK,18
2017,LB,EL,6
2017,LB,ES,8
2017,LB,FI,4
2017,LB,FR,45
2017,LB,IE,6
2017,LB,IT,11
2017,LB,PL,14
2017,LB,PT,1
2017,LB,RO,1
2017,LB,SE,5
2017,LB,SI,3
2017,LB,TR,2
2017,LB,UK,1
2017,LI,AT,4
2017,LI,BE,2
2017,LI,CZ,3
2017,LI,DE,7
2017,LI,EL,1
2017,LI,ES,2
2017,LI,FI,6
2017,LI,FR,4
2017,LI,HU,1
2017,LI,IE,3
2017,LI,IL,1
2017,LI,IS,2
2017,LI,IT,3
2017,LI,LU,1
2017,LI,MT,1
2017,LI,NL,5
2017,LI,PL,2
2017,LI,PT,2
2017,LI,RO,1
2017,LI,SE,2
2017,LI,UK,4
2017,LK,AT,1
2017,LK,CZ,2
2017,LK,IT,5
2017,LK,LT,1
2017,LK,LV,3
2017,LK,NO,3
2017,LK,PL,1
2017,LK,RO,1
2017,LK,SE,4
2017,LK,SK,1
2017,LK,TR,4
2017,LT,AM,1
2017,LT,AT,67
2017,LT,AU,1
2017,LT,BA,2
2017,LT,BE,103
2017,LT,BG,47
2017,LT,BY,1
2017,LT,CA,3
2017,LT,CL,2
2017,LT,CN,6
2017,LT,CY,99
2017,LT,CZ,239
2017,LT,DE,231
2017,LT,DK,66
2017,LT,EE,58
2017,LT,EL,123
2017,LT,ES,355
2017,LT,FI,125
2017,LT,FR,171
2017,LT,GE,1
2017,LT,HR,88
2017,LT,HU,57
2017,LT,ID,5
2017,LT,IE,20
2017,LT,IL,14
2017,LT,IN,4
2017,LT,IS,6
2017,LT,IT,304
2017,LT,JO,3
2017,LT,JP,4
2017,LT,KH,1
2017,LT,KR,3
2017,LT,KZ,1
2017,LT,LU,4
2017,LT,LV,94
2017,LT,ME,2
2017,LT,MT,27
2017,LT,MX,1
2017,LT,MY,2
2017,LT,NL,92
2017,LT,NO,78
2017,LT,PL,112
2017,LT,PT,321
2017,LT,RO,11
2017,LT,RS,3
2017,LT,RU,9
2017,LT,SE,95
2017,LT,SI,48
2017,LT,SK,24
2017,LT,TH,1
2017,LT,TR,86
2017,LT,TW,2
2017,LT,UA,1
2017,LT,UK,121
2017,LT,US,4
2017,LT,VN,1
2017,LT,XK,1
2017,LU,AT,17
2017,LU,BE,54
2017,LU,CZ,6
2017,LU,DE,207
2017,LU,DK,1
2017,LU,EL,1
2017,LU,ES,34
2017,LU,FI,9
2017,LU,FR,126
2017,LU,HU,6
2017,LU,IT,19
2017,LU,MT,4
2017,LU,NL,6
2017,LU,PL,1
2017,LU,PT,41
2017,LU,SE,7
2017,LU,UK,19
2017,LV,AM,3
2017,LV,AT,42
2017,LV,BE,33
2017,LV,BG,27
2017,LV,BY,1
2017,LV,CY,24
2017,LV,CZ,103
2017,LV,DE,163
2017,LV,DK,25
2017,LV,EE,62
2017,LV,EL,65
2017,LV,ES,207
2017,LV,FI,46
2017,LV,FR,82
2017,LV,GE,3
2017,LV,HK,2
2017,LV,HR,24
2017,LV,HU,27
2017,LV,IE,4
2017,LV,IL,3
2017,LV,IN,1
2017,LV,IS,15
2017,LV,IT,83
2017,LV,JP,1
2017,LV,LI,3
2017,LV,LT,193
2017,LV,MA,1
2017,LV,ME,1
2017,LV,MT,23
2017,LV,NL,70
2017,LV,NO,23
2017,LV,PL,79
2017,LV,PT,87
2017,LV,RO,21
2017,LV,RU,11
2017,LV,SE,40
2017,LV,SI,21
2017,LV,SK,21
2017,LV,TR,39
2017,LV,UA,4
2017,LV,UK,37
2017,LV,US,1
2017,LY,LV,1
2017,MA,BE,10
2017,MA,BG,5
2017,MA,CZ,14
2017,MA,DE,27
2017,MA,EL,8
2017,MA,ES,122
2017,MA,FI,9
2017,MA,FR,146
2017,MA,HU,2
2017,MA,IE,1
2017,MA,IT,69
2017,MA,LT,4
2017,MA,LU,2
2017,MA,LV,12
2017,MA,NL,1
2017,MA,PL,32
2017,MA,PT,22
2017,MA,RO,20
2017,MA,SE,2
2017,MA,SI,1
2017,MA,TR,20
2017,MA,UK,11
2017,MD,AT,4
2017,MD,BE,7
2017,MD,BG,12
2017,MD,DE,11
2017,MD,DK,1
2017,MD,EL,9
2017,MD,ES,41
2017,MD,FR,18
2017,MD,HU,1
2017,MD,IT,2
2017,MD,LT,2
2017,MD,LV,4
2017,MD,MK,2
2017,MD,NL,1
2017,MD,NO,5
2017,MD,PL,7
2017,MD,RO,48
2017,MD,SE,1
2017,MD,SK,3
2017,MD,TR,4
2017,ME,AT,3
2017,ME,BG,1
2017,ME,CZ,1
2017,ME,DE,15
2017,ME,EE,5
2017,ME,EL,4
2017,ME,ES,2
2017,ME,FI,2
2017,ME,FR,12
2017,ME,HR,6
2017,ME,IS,1
2017,ME,IT,23
2017,ME,LT,2
2017,ME,PL,10
2017,ME,PT,9
2017,ME,RO,4
2017,ME,SE,1
2017,ME,SI,4
2017,ME,SK,10
2017,ME,TR,5
2017,ME,UK,2
2017,MG,BE,1
2017,MG,FR,6
2017,MK,AT,13
2017,MK,BA,1
2017,MK,BE,1
2017,MK,BG,34
2017,MK,CZ,6
2017,MK,DE,24
2017,MK,DK,2
2017,MK,EE,5
2017,MK,EL,1
2017,MK,ES,20
2017,MK,FR,13
2017,MK,HR,52
2017,MK,IT,26
2017,MK,LI,3
2017,MK,LT,11
2017,MK,LV,3
2017,MK,NL,8
2017,MK,NO,4
2017,MK,PL,17
2017,MK,PT,14
2017,MK,RO,27
2017,MK,SE,7
2017,MK,SI,36
2017,MK,SK,6
2017,MK,TR,54
2017,ML,IT,4
2017,MM,AT,1
2017,MM,DE,5
2017,MM,FI,4
2017,MM,IT,2
2017,MM,PL,2
2017,MM,SE,5
2017,MN,AT,3
2017,MN,BG,1
2017,MN,CY,1
2017,MN,FR,2
2017,MN,HU,2
2017,MN,IT,10
2017,MN,PL,2
2017,MN,RO,2
2017,MN,TR,3
2017,MO,IT,3
2017,MR,ES,2
2017,MT,AT,2
2017,MT,BE,10
2017,MT,CA,1
2017,MT,CN,1
2017,MT,CZ,17
2017,MT,DE,9
2017,MT,DK,3
2017,MT,EL,3
2017,MT,ES,7
2017,MT,FI,8
2017,MT,FR,4
2017,MT,HU,6
2017,MT,IE,19
2017,MT,IT,48
2017,MT,LT,4
2017,MT,NL,14
2017,MT,PL,9
2017,MT,PT,5
2017,MT,RO,1
2017,MT,SE,4
2017,MT,UK,67
2017,MU,EL,4
2017,MW,UK,1
2017,MX,BG,2
2017,MX,DE,8
2017,MX,EL,1
2017,MX,ES,1
2017,MX,FR,2
2017,MX,HR,1
2017,MX,HU,1
2017,MX,IT,7
2017,MX,LT,1
2017,MX,NL,3
2017,MX,NO,2
2017,MX,PL,2
2017,MX,PT,1
2017,MX,RO,2
2017,MX,SI,3
2017,MX,SK,1
2017,MX,TR,1
2017,MX,UK,6
2017,MY,CZ,3
2017,MY,DE,10
2017,MY,DK,1
2017,MY,EE,2
2017,MY,ES,16
2017,MY,IT,6
2017,MY,LT,2
2017,MY,LV,2
2017,MY,PL,5
2017,MY,PT,4
2017,MY,RO,1
2017,MY,SK,2
2017,MY,TR,8
2017,MY,UK,14
2017,MZ,IT,2
2017,MZ,PL,2
2017,NA,DE,1
2017,NE,SI,1
2017,NG,DE,2
2017,NI,AT,1
2017,NI,CZ,3
2017,NL,AT,360
2017,NL,BE,890
2017,NL,BG,35
2017,NL,CA,4
2017,NL,CY,30
2017,NL,CZ,218
2017,NL,DE,1661
2017,NL,DK,546
2017,NL,EE,44
2017,NL,EG,2
2017,NL,EL,104
2017,NL,ES,2928
2017,NL,FI,660
2017,NL,FR,826
2017,NL,GE,2
2017,NL,HR,56
2017,NL,HU,284
2017,NL,IE,359
2017,NL,IL,4
2017,NL,IS,49
2017,NL,IT,687
2017,NL,LB,1
2017,NL,LT,72
2017,NL,LU,11
2017,NL,LV,46
2017,NL,MA,1
2017,NL,MD,1
2017,NL,MK,1
2017,NL,MT,317
2017,NL,NL,1
2017,NL,NO,660
2017,NL,PL,192
2017,NL,PT,438
2017,NL,RO,30
2017,NL,RS,1
2017,NL,RU,9
2017,NL,SE,929
2017,NL,SG,1
2017,NL,SI,63
2017,NL,SK,26
2017,NL,TR,198
2017,NL,UA,1
2017,NL,UK,2152
2017,NL,US,3
2017,NL,VN,1
2017,NO,AT,91
2017,NO,AU,1
2017,NO,BE,57
2017,NO,BG,1
2017,NO,BR,3
2017,NO,CA,1
2017,NO,CZ,53
2017,NO,DE,287
2017,NO,DK,220
2017,NO,EE,3
2017,NO,EG,1
2017,NO,EL,30
2017,NO,ES,250
2017,NO,FI,18
2017,NO,FR,311
2017,NO,HR,8
2017,NO,HU,34
2017,NO,IE,53
2017,NO,IS,26
2017,NO,IT,213
2017,NO,JO,4
2017,NO,JP,1
2017,NO,LU,1
2017,NO,LV,8
2017,NO,MT,7
2017,NO,NL,225
2017,NO,NP,1
2017,NO,PL,18
2017,NO,PT,93
2017,NO,RO,3
2017,NO,SE,86
2017,NO,SI,7
2017,NO,SK,12
2017,NO,TR,3
2017,NO,UK,363
2017,NO,ZA,1
2017,NP,AT,1
2017,NP,DE,4
2017,NP,EE,1
2017,NP,EL,1
2017,NP,IT,5
2017,NP,NO,1
2017,NP,PL,2
2017,NP,PT,4
2017,NZ,AT,1
2017,NZ,DK,1
2017,NZ,SE,2
2017,PA,LV,1
2017,PE,ES,9
2017,PE,LV,2
2017,PE,NL,4
2017,PE,PL,4
2017,PE,RO,1
2017,PG,ES,2
2017,PH,DE,2
2017,PH,IT,1
2017,PH,PL,2
2017,PH,TR,1
2017,PK,DE,5
2017,PK,ES,4
2017,PK,TR,10
2017,PK,UK,3
2017,PL,AL,5
2017,PL,AM,4
2017,PL,AT,261
2017,PL,AZ,4
2017,PL,BA,1
2017,PL,BE,282
2017,PL,BG,147
2017,PL,BY,1
2017,PL,CN,3
2017,PL,CY,84
2017,PL,CZ,593
2017,PL,DE,1571
2017,PL,DK,144
2017,PL,DZ,1
2017,PL,EE,37
2017,PL,EG,10
2017,PL,EL,502
2017,PL,ES,2237
2017,PL,FI,178
2017,PL,FR,935
2017,PL,GE,18
2017,PL,HR,307
2017,PL,HU,228
2017,PL,IE,80
2017,PL,IL,33
2017,PL,IN,1
2017,PL,IS,22
2017,PL,IT,1457
2017,PL,JO,3
2017,PL,JP,2
2017,PL,KR,2
2017,PL,LB,2
2017,PL,LT,88
2017,PL,LU,34
2017,PL,LV,42
2017,PL,MA,3
2017,PL,MD,1
2017,PL,ME,1
2017,PL,MK,13
2017,PL,MT,34
2017,PL,NL,364
2017,PL,NO,182
2017,PL,PS,2
2017,PL,PT,1376
2017,PL,RO,129
2017,PL,RS,27
2017,PL,RU,26
2017,PL,SE,159
2017,PL,SG,1
2017,PL,SI,171
2017,PL,SK,209
2017,PL,SN,1
2017,PL,TH,1
2017,PL,TR,129
2017,PL,TW,1
2017,PL,UA,11
2017,PL,UK,462
2017,PL,US,7
2017,PL,VN,3
2017,PL,XK,3
2017,PL,ZA,4
2017,PS,AT,1
2017,PS,BE,7
2017,PS,BG,5
2017,PS,CZ,6
2017,PS,DE,3
2017,PS,DK,6
2017,PS,ES,30
2017,PS,FI,4
2017,PS,FR,2
2017,PS,IS,4
2017,PS,IT,31
2017,PS,LT,2
2017,PS,NO,7
2017,PS,PL,18
2017,PS,PT,3
2017,PS,RO,3
2017,PS,SE,3
2017,PS,TR,25
2017,PS,UK,6
2017,PT,AT,141
2017,PT,AU,2
2017,PT,BE,289
2017,PT,BG,49
2017,PT,BR,1
2017,PT,CA,2
2017,PT,CN,1
2017,PT,CY,17
2017,PT,CZ,593
2017,PT,DE,540
2017,PT,DK,100
2017,PT,EE,49
2017,PT,EG,1
2017,PT,EL,120
2017,PT,ES,1666
2017,PT,FI,154
2017,PT,FR,392
2017,PT,GE,1
2017,PT,HR,128
2017,PT,HU,276
2017,PT,IE,62
2017,PT,IL,2
2017,PT,IS,3
2017,PT,IT,1091
2017,PT,JO,1
2017,PT,JP,3
2017,PT,KR,1
2017,PT,LI,1
2017,PT,LT,168
2017,PT,LU,8
2017,PT,LV,59
2017,PT,MD,1
2017,PT,ME,5
2017,PT,MO,2
2017,PT,MT,19
2017,PT,NL,398
2017,PT,NO,75
2017,PT,PL,1085
2017,PT,RO,218
2017,PT,RS,3
2017,PT,RU,9
2017,PT,SE,125
2017,PT,SI,205
2017,PT,SK,135
2017,PT,TR,18
2017,PT,TW,1
2017,PT,UA,3
2017,PT,UK,381
2017,PT,US,9
2017,PY,DE,12
2017,PY,EL,1
2017,PY,ES,7
2017,PY,IT,1
2017,PY,PL,1
2017,PY,UK,1
2017,RO,AT,121
2017,RO,AZ,2
2017,RO,BA,5
2017,RO,BE,149
2017,RO,BG,49
2017,RO,CA,2
2017,RO,CL,1
2017,RO,CY,16
2017,RO,CZ,121
2017,RO,DE,493
2017,RO,DK,71
2017,RO,EE,7
2017,RO,EL,195
2017,RO,ES,555
2017,RO,FI,33
2017,RO,FR,634
2017,RO,GE,3
2017,RO,HR,34
2017,RO,HU,445
2017,RO,IE,24
2017,RO,IL,6
2017,RO,IN,1
2017,RO,IS,10
2017,RO,IT,504
2017,RO,JP,4
2017,RO,KR,3
2017,RO,KZ,1
2017,RO,LI,3
2017,RO,LT,38
2017,RO,LU,1
2017,RO,LV,30
2017,RO,MA,6
2017,RO,MD,8
2017,RO,ME,3
2017,RO,MK,3
2017,RO,MT,17
2017,RO,NL,112
2017,RO,NO,19
2017,RO,PL,409
2017,RO,PT,395
2017,RO,RS,20
2017,RO,RU,22
2017,RO,SE,29
2017,RO,SI,29
2017,RO,SK,56
2017,RO,TR,121
2017,RO,UA,2
2017,RO,UK,130
2017,RO,US,6
2017,RS,AT,20
2017,RS,BE,9
2017,RS,BG,19
2017,RS,CY,3
2017,RS,CZ,23
2017,RS,DE,131
2017,RS,DK,4
2017,RS,EE,2
2017,RS,EL,22
2017,RS,ES,105
2017,RS,FI,20
2017,RS,FR,49
2017,RS,HR,14
2017,RS,HU,21
2017,RS,IE,2
2017,RS,IT,63
2017,RS,LI,1
2017,RS,LT,15
2017,RS,LV,8
2017,RS,NL,16
2017,RS,NO,10
2017,RS,PL,84
2017,RS,PT,31
2017,RS,RO,48
2017,RS,SE,7
2017,RS,SI,24
2017,RS,SK,18
2017,RS,TR,5
2017,RS,UK,11
2017,RU,AT,27
2017,RU,BE,30
2017,RU,BG,36
2017,RU,CY,10
2017,RU,CZ,46
2017,RU,DE,200
2017,RU,DK,19
2017,RU,EE,12
2017,RU,EL,25
2017,RU,ES,154
2017,RU,FI,25
2017,RU,FR,131
2017,RU,HR,15
2017,RU,HU,27
2017,RU,IE,4
2017,RU,IS,1
2017,RU,IT,112
2017,RU,LI,2
2017,RU,LT,14
2017,RU,LU,1
2017,RU,LV,11
2017,RU,MT,4
2017,RU,NL,32
2017,RU,NO,18
2017,RU,PL,97
2017,RU,PT,30
2017,RU,RO,56
2017,RU,SE,15
2017,RU,SI,25
2017,RU,SK,16
2017,RU,TR,4
2017,RU,UK,55
2017,SD,TR,15
2017,SE,AT,146
2017,SE,AU,2
2017,SE,BA,3
2017,SE,BE,159
2017,SE,BG,2
2017,SE,CN,2
2017,SE,CO,2
2017,SE,CY,3
2017,SE,CZ,86
2017,SE,DE,452
2017,SE,DK,97
2017,SE,EE,7
2017,SE,EL,30
2017,SE,ES,399
2017,SE,FI,70
2017,SE,FR,530
2017,SE,GE,4
2017,SE,HR,8
2017,SE,HU,28
2017,SE,IE,96
2017,SE,IL,2
2017,SE,IN,1
2017,SE,IS,28
2017,SE,IT,299
2017,SE,JM,3
2017,SE,JO,2
2017,SE,KZ,2
2017,SE,LB,2
2017,SE,LI,1
2017,SE,LT,9
2017,SE,LU,1
2017,SE,LV,5
2017,SE,MT,6
2017,SE,NL,458
2017,SE,NO,100
2017,SE,NZ,2
2017,SE,PL,37
2017,SE,PS,1
2017,SE,PT,114
2017,SE,RO,4
2017,SE,RS,1
2017,SE,RU,2
2017,SE,SI,13
2017,SE,SK,1
2017,SE,TR,15
2017,SE,UK,658
2017,SE,US,7
